verse_id,doc_id,match,tokens,tfidf,proportion,runs_pval,sim_total,sim_mean
Proverbs 3:6 (KJV),sn83004710/1915-05-21/ed-1/seq-4/,quotation,14,2.4389657967092013,0.23333333333333334,2.271052999644181e-9,0,0
Matthew 28:17 (KJV),sn2006060001/1888-06-14/ed-1/seq-3/,quotation,13,3.8355629816701615,0.3611111111111111,8.268682657024124e-34,0,0
Job 37:5 (KJV),sn85034235/1910-12-29/ed-1/seq-4/,quotation,57,6.9962545307327435,0.6785714285714285,2.126738251577333e-20,0,0
Job 34:27 (KJV),sn86089174/1895-07-19/ed-1/seq-2/,noise,4,0.6304390169829459,0.06666666666666667,7.491399600539707e-5,0,0
Leviticus 25:37 (KJV),sn93067659/1904-08-17/ed-1/seq-7/,quotation,66,5.3154436739995194,0.5,8.530218731796784e-14,0,0
Mark 16:10 (KJV),sn85034357/1918-08-02/ed-1/seq-3/,noise,4,0.8039575303373768,0.08333333333333333,2.1706443371984743e-10,0,0
Luke 14:26 (KJV),sn84024718/1869-06-29/ed-1/seq-1/,quotation,102,5.910629437329807,0.5666666666666667,4.4863421634676645e-9,0,0
Luke 6:31 (KJV),sn84026900/1854-05-03/ed-1/seq-2/,quotation,5,1.0246531167789774,0.10416666666666666,3.404182813092358e-7,0.26136363636363635,0.26136363636363635
Deuteronomy 33:25 (KJV),sn95067647/1908-07-30/ed-1/seq-3/,quotation,24,2.8786760139721324,0.2857142857142857,4.0310753179790663e-116,0,0
Luke 3:11 (KJV),sn84036012/1898-01-10/ed-1/seq-3/,quotation,110,7.426273024598684,0.7051282051282051,4.5949544325705073e-69,0,0
Mark 5:1 (KJV),sn97067613/1889-02-07/ed-1/seq-4/,quotation,37,8.32098028435768,0.7708333333333333,2.734636171724606e-15,0,0
Matthew 4:19 (KJV),sn94060041/1890-03-15/ed-1/seq-6/,quotation,13,2.932215979861,0.2708333333333333,2.1380182384658002e-8,0,0
Luke 10:31 (KJV),sn84026918/1882-09-08/ed-2/seq-4/,noise,3,0.28849071973990503,0.03125,6.878450042037879e-9,0,0
Luke 2:45 (KJV),sn92065637/1896-01-08/ed-2/seq-2/,quotation,5,0.6543566368792624,0.06944444444444445,0.0012662443320122017,0,0
Job 14:1 (KJV),sn84020109/1875-01-07/ed-1/seq-1/,quotation,13,3.7499188782290855,0.3611111111111111,3.08710224776678e-8,0,0
Numbers 9:6 (KJV),sn86063381/1918-10-01/ed-1/seq-6/,noise,4,0.19712512558054535,0.020833333333333332,8.611335651731652e-6,0,0
1 John 4:18 (KJV),sn88085947/1904-08-02/ed-1/seq-4/,quotation,13,0.8658892538800488,0.08333333333333333,3.0052763117173263e-5,0,0
1 Timothy 6:15 (KJV),sn84024716/1908-10-14/ed-1/seq-4/,quotation,5,0.5158778770037658,0.05208333333333333,3.347547772263503e-9,0,0
Romans 12:11 (KJV),sn84026853/1876-04-05/ed-1/seq-3/,quotation,19,5.862983192286605,0.5277777777777778,3.7665902798275806e-18,0,0
Psalm 122:1 (KJV),sn84023209/1858-02-04/ed-1/seq-4/,quotation,45,7.282232599946644,0.75,9.846537971481738e-8,0,0
Isaiah 65:14 (KJV),sn84026912/1879-04-17/ed-1/seq-4/,quotation,51,4.039627416714912,0.38636363636363635,2.0391593239378825e-133,0,0
Psalm 124:2 (KJV),sn84026853/1876-05-24/ed-1/seq-3/,noise,2,0.13844026771082152,0.018518518518518517,1.6572368732948557e-8,0.4871794871794873,0.4871794871794873
Isaiah 65:21 (KJV),sn85033964/1867-08-30/ed-1/seq-4/,quotation,72,8.38398707577944,0.8571428571428571,3.0018345299670042e-46,0.25378787878787884,0.25378787878787884
Mark 3:16 (KJV),sn84025890/1883-03-03/ed-1/seq-2/,noise,1,9.235264665043633,1,1.0067447691556713e-85,0,0
Job 21:5 (KJV),sn83016475/1840-05-30/ed-1/seq-2/,noise,13,2.149594466546186,0.21666666666666667,5.809723264280223e-6,0,0
Isaiah 58:8 (KJV),sn83035487/1861-04-27/ed-1/seq-2/,quotation,85,3.656530749988118,0.3541666666666667,6.789662794538808e-73,0,0
Luke 19:42 (KJV),sn83016632/1879-10-11/ed-1/seq-3/,quotation,165,9.477206086565221,0.859375,7.445300836569183e-76,0,0
Acts 19:7 (KJV),sn83035487/1861-04-06/ed-1/seq-1/,noise,1,1.5251653505219067,0.2,0.014332584191420064,0,0
2 Thessalonians 3:13 (KJV),sn86071065/1844-09-25/ed-1/seq-2/,quotation,5,2.0438810020723324,0.20833333333333331,0.037488686449676345,0,0
Ephesians 4:5 (KJV),sn82015015/1842-04-26/ed-1/seq-4/,quotation,12,5.017224274340983,0.5,9.643814628244236e-6,0,0
Job 3:11 (KJV),sn84024779/1886-09-02/ed-1/seq-3/,noise,5,0.4243128268566458,0.041666666666666664,1.1078602710481729e-5,0,0
Proverbs 21:5 (KJV),sn86071045/1881-03-23/ed-1/seq-2/,quotation,72,10.589309377323087,1,6.770453254483815e-41,0,0
Matthew 6:3 (KJV),sn85034235/1910-12-29/ed-1/seq-3/,quotation,7,0.5959388118865625,0.058333333333333334,8.914558129686749e-14,0,0
Matthew 12:25 (KJV),sn84022871/1915-07-28/ed-1/seq-8/,noise,6,0.26396495917286855,0.027777777777777776,0.0021558691181826862,0.3271889400921659,0.3271889400921659
Ezekiel 14:16 (KJV),sn82014086/1916-05-17/ed-1/seq-11/,noise,2,0.09441056675121846,0.010416666666666666,1.0190535807327242e-6,0.9336211048945868,0.4668105524472934
Psalm 124:2 (KJV),sn84026536/1868-11-27/ed-1/seq-4/,noise,7,0.5297889364059593,0.06481481481481481,1.452426383956447e-8,0.4871794871794873,0.4871794871794873
Psalm 84:10 (KJV),sn93067853/1901-02-15/ed-1/seq-1/,quotation,33,2.594078973051906,0.25,6.41781086729457e-17,0,0
1 John 1:10 (KJV),sn89055016/1863-10-20/ed-1/seq-4/,noise,6,0.5215600696037113,0.0625,2.993489256357851e-23,0,0
Revelation 22:17 (KJV),sn85038180/1876-09-28/ed-1/seq-3/,quotation,59,3.6915532997949567,0.35119047619047616,8.669672056015436e-143,0,0
Exodus 20:14 (KJV),sn84025890/1883-08-25/ed-1/seq-2/,quotation,13,8.46044260037951,1,7.643396402131376e-6,0,0
Ruth 1:16 (KJV),sn84022770/1909-06-25/ed-1/seq-4/,quotation,127,4.918372552227041,0.4810606060606061,8.104315655146793e-29,0,0
Job 1:21 (KJV),sn85032801/1893-12-29/ed-1/seq-8/,quotation,60,3.421971766030687,0.33333333333333337,8.370456580163356e-102,0,0
Mark 1:30 (KJV),sn85034039/1866-10-12/ed-1/seq-4/,quotation,24,4.155426762127342,0.4,1.1803471607721105e-77,0,0
John 11:32 (KJV),sn85038119/1894-09-27/ed-1/seq-1/,quotation,75,3.0579374636096417,0.3125,6.743974196295912e-8,0.27272727272727276,0.27272727272727276
Matthew 7:12 (KJV),sn84038125/1876-07-21/ed-1/seq-1/,quotation,60,5.259448929441608,0.5,2.0955623423324266e-9,0.26136363636363635,0.26136363636363635
Job 22:25 (KJV),sn92070405/1893-09-08/ed-1/seq-2/,quotation,72,11.032627200402152,1,7.760444027002046e-88,0,0
1 Corinthians 1:27 (KJV),sn83016925/1887-07-06/ed-1/seq-4/,quotation,89,5.893621599482461,0.5297619047619048,4.876113850233369e-80,0,0
Exodus 20:14 (KJV),sn85053040/1882-01-28/ed-1/seq-1/,quotation,13,8.46044260037951,1,3.536132897586188e-16,0,0
Genesis 49:7 (KJV),sn84024720/1907-03-15/ed-1/seq-2/,quotation,60,7.3362788464953965,0.7142857142857142,6.521289011375643e-147,0,0
Matthew 25:23 (KJV),sn85027003/1859-06-23/ed-1/seq-1/,quotation,24,0.8473452961680175,0.08695652173913043,2.3714903418506786e-5,0.8767772511848343,0.8767772511848343
Luke 4:16 (KJV),sn85033637/1851-10-21/ed-1/seq-1/,noise,5,0.3573620112584407,0.03787878787878788,1.5037878502568735e-7,0,0
Romans 1:5 (KJV),sn83045160/1864-03-19/ed-1/seq-2/,noise,2,0.17487546120664765,0.020833333333333332,4.5994030504790686e-8,0,0
Proverbs 29:20 (KJV),sn85054845/1859-11-10/ed-1/seq-2/,quotation,5,0.6739769648812061,0.06944444444444445,8.289748143617857e-12,0.36912751677852346,0.36912751677852346
1 Samuel 17:27 (KJV),sn84024716/1908-08-05/ed-1/seq-4/,noise,5,0.4960890344679728,0.05208333333333333,0.008183285606943308,0,0
Galatians 6:8 (KJV),sn89067274/1888-05-24/ed-1/seq-3/,quotation,83,8.20926007932653,0.7685185185185185,3.544766650995916e-209,0,0
Acts 19:11 (KJV),sn90061783/1909-08-12/ed-1/seq-7/,quotation,19,8.408734229046123,0.7916666666666666,5.861106267979299e-9,0,0
Matthew 22:14 (KJV),2012218672/1906-11-17/ed-1/seq-3/,quotation,5,9.78955670681563,1,1.3734361125754455e-38,0,0
Job 15:9 (KJV),sn85038180/1876-11-16/ed-1/seq-4/,noise,3,0.38655936341336794,0.05,1.7863318208485855e-35,0,0
Matthew 24:44 (KJV),sn85038115/1885-06-30/ed-1/seq-3/,quotation,72,7.98025651195447,0.75,3.852234627548e-37,0,0
Revelation 14:13 (KJV),sn89067274/1888-02-09/ed-1/seq-3/,quotation,58,2.8150747664531623,0.2685185185185185,8.069193106861297e-74,0,0
Isaiah 39:1 (KJV),sn84024718/1869-05-04/ed-1/seq-2/,noise,5,0.3111592702413444,0.03205128205128205,5.421770725628708e-29,0.4953703703703704,0.4953703703703704
Revelation 20:11 (KJV),sn87065519/1846-01-24/ed-1/seq-2/,quotation,49,3.5846732519473994,0.34027777777777773,1.0423621939910528e-30,0,0
Genesis 13:11 (KJV),sn86081895/1901-08-01/ed-1/seq-6/,quotation,60,5.219318057878329,0.5,5.6066070956595494e-11,0,0
1 Corinthians 15:33 (KJV),sn89055016/1863-11-14/ed-1/seq-4/,noise,5,1.5071812061284648,0.1388888888888889,3.796921595390294e-9,0,0
Isaiah 26:18 (KJV),sn96086441/1889-04-26/ed-1/seq-8/,noise,2,0.06020765436921966,0.007575757575757576,5.160048506391377e-11,0,0
Exodus 21:24 (KJV),sn85054845/1859-09-22/ed-1/seq-2/,noise,2,0.40041492143687685,0.041666666666666664,7.049787996320867e-127,0.39655172413793105,0.39655172413793105
Psalm 124:1 (KJV),sn83035312/1844-05-28/ed-1/seq-1/,noise,2,0.19962650226167938,0.023809523809523808,5.3584279507516934e-8,0.4871794871794873,0.4871794871794873
Acts 7:55 (KJV),sn85053308/1910-12-16/ed-1/seq-10/,quotation,48,3.4258174066038634,0.3333333333333333,1.6505641770359015e-16,0,0
Mark 1:11 (KJV),sn86086632/1898-04-16/ed-1/seq-7/,quotation,24,2.2753876994365814,0.25,2.3002193029496018e-88,0.39130434782608703,0.39130434782608703
1 Timothy 2:5 (KJV),sn84026853/1886-04-28/ed-1/seq-1/,quotation,10,1.5257114611281994,0.1388888888888889,3.4112530171326174e-5,0,0
Ruth 1:16 (KJV),sn85027003/1859-12-08/ed-1/seq-2/,quotation,172,6.65992293384617,0.6515151515151515,1.7730893317789173e-24,0,0
Luke 15:24 (KJV),sn86069620/1897-03-11/ed-1/seq-2/,quotation,12,2.5568847412957916,0.25,1.3732842982129945e-31,0,0
Ephesians 4:5 (KJV),sn86089977/1907-01-26/ed-1/seq-2/,quotation,13,5.488111073773956,0.5416666666666666,3.4125413587064307e-19,0,0
Proverbs 4:14 (KJV),sn93067790/1872-08-07/ed-1/seq-6/,quotation,60,10.876946848093626,1,2.1059646717974485e-40,0,0
John 3:16 (KJV),sn83016925/1887-03-30/ed-1/seq-4/,quotation,65,4.357024256940315,0.41666666666666663,8.488016841321888e-5,0,0
Ezekiel 7:23 (KJV),sn86088055/1909-12-23/ed-1/seq-15/,quotation,30,5.199207737424657,0.5,1.0603031793184984e-30,0,0
Matthew 7:20 (KJV),sn86069161/1890-01-01/ed-1/seq-2/,quotation,19,7.074794173327998,0.7916666666666666,1.2603067948960008e-123,0,0
Luke 18:25 (KJV),sn86072143/1870-12-09/ed-1/seq-2/,quotation,19,1.859964286508037,0.19791666666666666,9.870287337648343e-21,0.9776330988133992,0.4888165494066996
Acts 3:7 (KJV),sn87096037/1920-01-08/ed-1/seq-2/,quotation,5,0.46628632347402915,0.046296296296296294,6.774803552811641e-13,0,0
Luke 2:30 (KJV),sn83027091/1902-02-08/ed-1/seq-5/,noise,5,1.9043066790815362,0.20833333333333331,1.7309983918208285e-72,0,0
2 Kings 24:18 (KJV),sn86088296/1891-09-03/ed-1/seq-6/,noise,5,0.2838041237955367,0.034722222222222224,1.1426837358770965e-6,6.720069651955815,0.37333720288643424
Luke 22:11 (KJV),sn85038102/1907-04-19/ed-1/seq-6/,quotation,72,5.315720244406137,0.5,6.6267407555874686e-68,0.43243243243243246,0.43243243243243246
1 Peter 1:4 (KJV),sn85034248/1904-08-20/ed-1/seq-6/,quotation,24,5.277743650877245,0.5,1.0576051598693687e-9,0,0
John 5:39 (KJV),sn84026900/1854-09-06/ed-1/seq-1/,quotation,84,9.513023228676953,0.875,6.222971266924211e-13,0,0
Mark 1:11 (KJV),sn85038078/1846-11-12/ed-1/seq-1/,quotation,24,2.2753876994365814,0.25,1.6308686598341183e-20,0.39130434782608703,0.39130434782608703
Hebrews 9:14 (KJV),sn84026688/1903-01-29/ed-1/seq-1/,quotation,184,8.567855059275256,0.8070175438596491,1.2220162236261133e-15,0,0
Galatians 4:16 (KJV),sn84026526/1860-11-16/ed-1/seq-1/,quotation,7,1.5312325202585018,0.14583333333333331,4.493134273103398e-59,0,0
John 8:32 (KJV),sn2006060001/1892-06-17/ed-1/seq-7/,quotation,30,6.385798557601996,0.625,9.83637605172891e-34,0,0
Matthew 5:5 (KJV),sn85026050/1866-02-16/ed-1/seq-2/,quotation,5,3.7900277678754266,0.38461538461538464,1.4445061094964895e-103,0,0
Exodus 20:13 (KJV),sn84037890/1902-10-29/ed-1/seq-1/,quotation,5,7.872920656261976,1,2.2619338648873646e-26,1.2857142857142858,0.6428571428571429
Isaiah 5:4 (KJV),sn96086441/1881-11-25/ed-1/seq-2/,noise,2,0.10027881687379725,0.010416666666666666,8.737298492514297e-20,0,0
Acts 4:20 (KJV),sn85025007/1873-05-03/ed-1/seq-2/,noise,5,0.7360451114114419,0.08333333333333333,1.5982344313873562e-8,0,0
Mark 10:23 (KJV),sn85038102/1898-04-29/ed-1/seq-6/,quotation,6,0.4240847000293477,0.045454545454545456,0.003021409103158255,0.34042553191489366,0.34042553191489366
Isaiah 1:12 (KJV),sn85033781/1896-07-15/ed-1/seq-6/,quotation,13,1.2308119297261184,0.12037037037037036,1.572199622149197e-8,0,0
Daniel 11:38 (KJV),sn82015418/1882-12-30/ed-1/seq-5/,quotation,5,0.2682202717182646,0.02976190476190476,4.2914877268566475e-8,0,0
Mark 3:20 (KJV),sn84024718/1864-05-10/ed-1/seq-1/,noise,5,0.5756004819339977,0.05952380952380952,6.556317872161774e-8,0,0
Hebrews 13:20 (KJV),sn84023416/1892-04-29/ed-1/seq-1/,quotation,36,2.762822260997446,0.25,2.124429632634794e-7,0,0
Luke 18:16 (KJV),sn84021912/1892-12-24/ed-1/seq-2/,quotation,24,1.3746270804341896,0.14285714285714285,1.2869177645093183e-5,0.4242424242424243,0.4242424242424243
Deuteronomy 25:16 (KJV),sn87065296/1839-12-07/ed-1/seq-4/,noise,2,0.2695907859524824,0.027777777777777776,3.242628155748769e-8,0,0
Luke 12:27 (KJV),sn88064250/1892-01-30/ed-1/seq-2/,quotation,42,2.694793101389316,0.2692307692307692,1.2445274940403928e-4,0.47849462365591405,0.47849462365591405
Luke 4:16 (KJV),sn90059180/1898-07-15/ed-1/seq-1/,noise,2,0.1419514554192145,0.015151515151515152,5.773334308539623e-13,0,0
John 14:18 (KJV),sn86069643/1912-03-07/ed-1/seq-1/,quotation,1,2.262941241344694,0.2,6.80923034508955e-5,0,0
1 Peter 1:5 (KJV),sn85034248/1904-08-20/ed-1/seq-6/,quotation,30,3.3975022686887817,0.3125,2.2388347555271748e-12,0,0
Matthew 17:27 (KJV),sn83016475/1840-05-30/ed-1/seq-2/,noise,2,0.05472957895112306,0.005747126436781609,1.7653807990702491e-7,0,0
1 Corinthians 13:5 (KJV),sn90061783/1909-08-26/ed-1/seq-6/,quotation,15,1.3254287639747437,0.125,1.1548024864312817e-15,0,0
Hebrews 11:6 (KJV),sn85034248/1904-08-20/ed-1/seq-6/,quotation,43,3.927538236805398,0.35833333333333334,5.2792837348969495e-23,0,0
2 Corinthians 13:11 (KJV),sn93055779/1908-02-17/ed-1/seq-8/,quotation,49,4.373802699850163,0.4083333333333333,2.9767884820362927e-7,0,0
2 Chronicles 24:15 (KJV),sn88064328/1911-04-08/ed-1/seq-2/,noise,5,0.5221742470504629,0.05952380952380952,1.2534929020092691e-9,0,0
Acts 19:7 (KJV),sn86069643/1912-08-29/ed-1/seq-3/,noise,1,1.5251653505219067,0.2,1.2607840426206292e-5,0,0
Acts 5:6 (KJV),sn86090270/1894-02-01/ed-1/seq-7/,noise,13,1.6304354930226859,0.15476190476190477,4.100835656750375e-8,0,0
Mark 16:15 (KJV),sn88064249/1919-11-15/ed-1/seq-3/,quotation,30,3.5420753008304606,0.3571428571428571,0.0011177131024714495,0,0
1 John 3:22 (KJV),sn90061308/1917-11-09/ed-1/seq-2/,quotation,86,7.391797445448789,0.7166666666666667,1.3829138082019443e-42,0,0
Zechariah 2:8 (KJV),sn84024716/1908-08-19/ed-1/seq-4/,quotation,7,0.45841447068197116,0.04487179487179487,9.871934902774009e-5,0,0
Mark 12:30 (KJV),sn84026912/1921-01-26/ed-1/seq-3/,quotation,67,2.903327090042559,0.3489583333333333,2.0953317002804016e-30,1.5617409481035016,0.5205803160345005
Luke 3:13 (KJV),sn85033386/1873-06-27/ed-1/seq-1/,noise,3,0.46176323325218166,0.05,4.705764500725246e-10,0,0
2 Timothy 2:15 (KJV),sn83035565/1913-01-16/ed-1/seq-4/,quotation,59,5.323242852579368,0.49166666666666664,2.5135891365016717e-40,0,0
Judges 7:6 (KJV),sn84026707/1866-08-02/ed-1/seq-1/,noise,5,0.3031328506574377,0.02976190476190476,0.06282994265423471,0,0
Luke 12:27 (KJV),sn85033964/1874-08-13/ed-1/seq-4/,quotation,29,1.8201538234346066,0.1858974358974359,8.6048620728071915e-16,0.47849462365591405,0.47849462365591405
Revelation 10:10 (KJV),sn97067613/1889-02-07/ed-1/seq-4/,quotation,42,3.164562573186323,0.29166666666666663,6.039330516544717e-18,0,0
Exodus 20:8 (KJV),sn85026241/1894-03-08/ed-1/seq-4/,quotation,5,3.6894445534950457,0.38461538461538464,1.6374642680930734e-18,0,0
Luke 13:30 (KJV),sn88064176/1899-12-30/ed-1/seq-2/,noise,2,0.35405196753878415,0.03333333333333333,0.12223786660794234,0,0
Matthew 25:23 (KJV),sn85033637/1878-11-26/ed-1/seq-1/,quotation,185,6.768000107062459,0.6702898550724637,1.1763106747617084e-28,0.8767772511848343,0.8767772511848343
Mark 2:17 (KJV),sn83032195/1874-02-04/ed-1/seq-1/,quotation,24,1.4363820735929138,0.14285714285714285,2.9047724750785707e-5,0.2771739130434783,0.2771739130434783
Jeremiah 8:20 (KJV),sn84026497/1889-01-30/ed-1/seq-3/,quotation,36,10.240264490611171,1,1.3731468772636768e-31,0,0
Acts 19:7 (KJV),sn84022770/1899-03-31/ed-1/seq-4/,noise,1,1.5251653505219067,0.2,0.0028795007076523765,0,0
Proverbs 17:1 (KJV),sn83032195/1874-01-28/ed-1/seq-2/,quotation,5,0.719579941909064,0.06944444444444445,5.609264963746892e-13,0,0
Mark 3:25 (KJV),sn85033781/1895-02-15/ed-1/seq-6/,quotation,13,2.7089985992648256,0.2708333333333333,9.296685978451669e-26,0.34117647058823525,0.34117647058823525
Romans 10:14 (KJV),sn84026925/1892-01-13/ed-1/seq-2/,quotation,96,4.446270643525717,0.4444444444444444,2.9911763875845604e-8,0,0
Matthew 10:6 (KJV),sn83032041/1874-05-08/ed-1/seq-3/,quotation,5,2.0586038815293803,0.20833333333333331,5.925813402046709e-78,0,0
1 Samuel 23:22 (KJV),sn84023296/1878-12-18/ed-1/seq-1/,noise,5,0.3066790103869097,0.02976190476190476,3.702741786449772e-20,0,0
Exodus 20:15 (KJV),sn86061215/1912-08-08/ed-1/seq-1/,quotation,5,8.242451235699095,1,9.058761137365195e-6,0.5714285714285716,0.2857142857142858
John 9:4 (KJV),sn82015485/1917-06-21/ed-1/seq-2/,quotation,133,10.437760457545505,1.0075757575757576,3.2084098188311867e-35,0,0
1 Peter 5:11 (KJV),sn94060041/1894-03-03/ed-1/seq-1/,quotation,45,18.24400074369797,1.875,4.0297250115555646e-45,0.4146341463414634,0.4146341463414634
Mark 3:25 (KJV),sn89081022/1908-06-24/ed-1/seq-4/,quotation,5,0.9967039820440087,0.10416666666666666,7.3531836635390585e-9,0.34117647058823525,0.34117647058823525
Luke 12:3 (KJV),sn85034235/1910-12-29/ed-1/seq-4/,quotation,146,8.799583833346997,0.8111111111111111,2.0314435084943153e-48,0,0
Luke 24:16 (KJV),sn87093353/1920-04-17/ed-1/seq-2/,noise,2,0.5338865619158357,0.05555555555555555,4.017382232940986e-6,0,0
Matthew 25:42 (KJV),sn84024283/1888-02-16/ed-1/seq-5/,noise,2,0.20219308946436182,0.020833333333333332,3.45470725108771e-7,0.4729729729729731,0.4729729729729731
James 5:15 (KJV),sn86069867/1899-12-10/ed-1/seq-4/,quotation,72,4.838751966323634,0.4615384615384615,6.246511005758388e-12,0,0
Ephesians 2:20 (KJV),sn83035487/1845-11-28/ed-1/seq-3/,quotation,69,7.597790851954205,0.71875,4.405423020845946e-50,0,0
Matthew 8:34 (KJV),sn97067613/1889-02-07/ed-1/seq-4/,quotation,25,1.841605820177085,0.1736111111111111,7.44768538962354e-5,0,0
Psalm 134:2 (KJV),sn93067846/1894-05-23/ed-1/seq-2/,noise,2,0.5675607732252976,0.05555555555555555,5.970324341338235e-32,0,0
John 14:2 (KJV),sn85025620/1888-03-22/ed-1/seq-3/,noise,6,0.46109096132555893,0.05,1.0970277417440153e-6,0,0
Matthew 20:28 (KJV),sn83045217/1921-12-19/ed-1/seq-7/,quotation,34,3.5022516975446507,0.35416666666666663,1.9369208711085133e-17,0.8695652173913044,0.8695652173913044
Psalm 107:3 (KJV),sn95079154/1911-04-06/ed-1/seq-2/,noise,5,0.9325104370040995,0.10416666666666666,1.3061634388097e-8,0.2707182320441988,0.2707182320441988
Acts 5:4 (KJV),sn84023963/1909-02-05/ed-1/seq-6/,quotation,214,8.737675611672657,0.8106060606060607,1.5698745167412254e-36,0,0
1 Chronicles 9:24 (KJV),sn85054845/1859-12-22/ed-1/seq-3/,noise,5,0.9325104370040995,0.10416666666666666,8.261450513555014e-18,0,0
Matthew 6:9 (KJV),sn88078726/1854-04-06/ed-1/seq-1/,quotation,13,1.2247310364848032,0.12037037037037036,5.004206997156488e-4,0,0
Romans 6:5 (KJV),sn83016951/1872-06-22/ed-1/seq-2/,noise,5,0.42308652427233334,0.046296296296296294,1.697225943821849e-4,0,0
Psalm 45:13 (KJV),sn85033395/1861-10-03/ed-1/seq-4/,quotation,18,4.199693128736305,0.375,7.17446456624266e-11,0,0
Matthew 19:18 (KJV),sn84036276/1902-12-26/ed-1/seq-4/,noise,7,0.20289465583551836,0.027777777777777776,1.4117049849531412e-4,0,0
Matthew 19:8 (KJV),sn84023209/1867-05-08/ed-1/seq-2/,quotation,96,7.247760711329164,0.6666666666666666,2.1655608065393618e-42,0,0
Matthew 24:28 (KJV),sn84028820/1856-10-30/ed-1/seq-1/,quotation,5,4.0228357626616384,0.38461538461538464,1.0177629025194262e-194,0,0
Acts 20:21 (KJV),sn83025661/1840-11-25/ed-1/seq-1/,quotation,60,5.089555302074773,0.5,1.2509871753115863e-120,0,0
Philippians 3:12 (KJV),sn86053370/1864-06-22/ed-1/seq-4/,quotation,44,2.564001794885284,0.22916666666666666,5.212941143844652e-6,0,0
Genesis 1:1 (KJV),sn84026399/1855-05-24/ed-1/seq-1/,quotation,5,3.6744720887887383,0.38461538461538464,6.150485459000457e-151,0,0
Luke 11:4 (KJV),sn86072143/1876-12-01/ed-1/seq-1/,quotation,7,0.5880629220008871,0.058333333333333334,6.856010730336233e-5,0,0
Hebrews 10:24 (KJV),sn85052141/1916-10-12/ed-1/seq-6/,quotation,47,8.167561160643206,0.7833333333333333,5.87409488365016e-43,0,0
Proverbs 31:30 (KJV),sn87065308/1898-11-23/ed-1/seq-2/,quotation,18,3.0934590929546357,0.3,2.5836458931333736e-107,0,0
Revelation 21:2 (KJV),sn83040592/1919-03-28/ed-1/seq-6/,quotation,15,1.185372354000375,0.11363636363636365,4.444275466623571e-36,0,0
John 1:14 (KJV),sn86061215/1912-06-01/ed-1/seq-4/,quotation,13,1.0520075409500773,0.09848484848484848,4.549141128353495e-7,0,0
Psalm 44:20 (KJV),sn85033681/1875-09-29/ed-1/seq-1/,noise,2,0.1554988050859109,0.018518518518518517,0.011064809663542478,0,0
Proverbs 23:4 (KJV),sn84024716/1908-03-25/ed-1/seq-4/,quotation,10,3.015711344662886,0.2777777777777778,1.2781503948512254e-13,0,0
Isaiah 5:4 (KJV),sn85034235/1910-09-15/ed-1/seq-1/,noise,6,0.3026176773618058,0.03125,1.0024219864099137e-12,0,0
Matthew 6:29 (KJV),sn85033535/1874-06-20/ed-1/seq-4/,quotation,45,6.136877683150345,0.625,2.6801213717072756e-4,0.47849462365591405,0.47849462365591405
Psalm 19:1 (KJV),sn85038145/1873-09-25/ed-1/seq-1/,quotation,5,1.4249702831579616,0.1388888888888889,7.485019805013009e-118,0,0
1 Corinthians 10:23 (KJV),sn84026853/1886-12-15/ed-1/seq-4/,quotation,20,1.3511067602133446,0.1388888888888889,0.01937754112871478,0.42483660130718964,0.42483660130718964
Isaiah 53:6 (KJV),sn84026688/1903-01-29/ed-1/seq-1/,quotation,24,1.2785658074312285,0.125,0.23985778431058769,0,0
Proverbs 27:1 (KJV),sn85042588/1889-08-23/ed-1/seq-7/,quotation,84,10.384869941231063,1,1.7637613268622656e-24,0,0
Genesis 16:12 (KJV),sn92070446/1901-12-06/ed-1/seq-2/,quotation,60,4.380774415833008,0.41666666666666663,5.024221293473448e-14,0,0
Luke 10:31 (KJV),sn86069620/1899-03-02/ed-1/seq-4/,quotation,34,3.706909182543406,0.35416666666666663,6.831023367737518e-19,0,0
Romans 8:37 (KJV),sn85030287/1912-12-05/ed-1/seq-1/,quotation,5,0.7376082657058003,0.06944444444444445,7.194100936957077e-8,0,0
Luke 20:38 (KJV),sn96086441/1889-04-26/ed-1/seq-8/,quotation,13,2.703932072396197,0.2708333333333333,1.9555571352359487e-27,0,0
Revelation 21:25 (KJV),sn88061082/1884-09-27/ed-1/seq-3/,quotation,60,10.715891142553305,1,3.1935457368132276e-4,0,0
John 16:19 (KJV),2010270501/1903-12-11/ed-1/seq-6/,quotation,185,6.262646377204899,0.6166666666666667,5.661665591898984e-35,0.2955465587044535,0.2955465587044535
Colossians 3:14 (KJV),sn85032938/1895-03-13/ed-1/seq-2/,noise,2,0.3645732020525805,0.041666666666666664,2.0941659291570852e-5,0,0
Proverbs 19:17 (KJV),sn86053569/1838-12-22/ed-1/seq-4/,quotation,36,3.550188557432002,0.3333333333333333,6.501344996958995e-10,0,0
Proverbs 22:6 (KJV),sn89058248/1897-10-15/ed-1/seq-4/,quotation,5,0.7142606050721737,0.06944444444444445,0.0010150686213384929,0,0
2 Chronicles 36:11 (KJV),sn86088296/1891-09-03/ed-1/seq-6/,noise,5,0.5676082475910734,0.06944444444444445,1.1426837358770965e-6,3.4667306059697465,0.34667306059697467
Matthew 7:7 (KJV),sn89066651/1919-12-11/ed-1/seq-29/,quotation,48,5.422728152224531,0.5714285714285714,3.6478408956010985e-130,0.7786885245901639,0.7786885245901639
